id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
14547828783922575692,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z Shan, Y Tu, Y Yang, Z Liu, M Zeng, H Xu…",https://www.nature.com/articles/s41467-018-03077-3,32.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",58,29467404.0,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division.,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z SHAN,Y TU,Y YANG,Z LIU,M ZENG,H XU,J LONG,M ZHANG,Y CAI,W WEN",14547828783922575692,High,0,0
8819402435117681862,Pins is not required for spindle orientation in the Drosophila wing disc,"DT Bergstralh, HE Lovegrove, I Kujawiak…",https://journals.biologists.com/dev/article-abstract/143/14/2573/47585,28.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",539,,,Pins is not required for spindle orientation in the Drosophila wing disc,,8819402435117681862,None,0,0
9889160592186857539,Structure of an enzyme-derived phosphoprotein recognition domain,"CA Johnston, CQ Doe, KE Prehoda",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0036014,27.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",540,22545154.0,Structure of an enzyme-derived phosphoprotein recognition domain.,Structure of an enzyme-derived phosphoprotein recognition domain,"CA JOHNSTON,CQ DOE,KE PREHODA",9889160592186857539,High,0,-1
8309063750505454767,Postsynaptic density 95 (PSD-95) serine 561 phosphorylation regulates a conformational switch and bidirectional dendritic spine structural plasticity,"Q Wu, M Sun, LP Bernard, H Zhang",https://www.jbc.org/article/S0021-9258(20)34003-5/abstract,25.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",541,28790172.0,Postsynaptic density 95 (PSD-95) serine 561 phosphorylation regulates a conformational switch and bidirectional dendritic spine structural plasticity.,Postsynaptic density 95 (PSD-95) serine 561 phosphorylation regulates a conformational switch and bidirectional dendritic spine structural plasticity,"Q WU,M SUN,LP BERNARD,H ZHANG",8309063750505454767,High,0,-1
14769117065271040778,Crystal structures of the scaffolding protein LGN reveal the general mechanism by which GoLoco binding motifs inhibit the release of GDP from Gαi,"M Jia, J Li, J Zhu, W Wen, M Zhang, W Wang",https://www.jbc.org/article/S0021-9258(20)62480-2/abstract,22.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",441,22952234.0,Crystal structures of the scaffolding protein LGN reveal the general mechanism by which GoLoco binding motifs inhibit the release of GDP from Gαi.,Crystal structures of the scaffolding protein LGN reveal the general mechanism by which GoLoco binding motifs inhibit the release of GDP from Gαi,"M JIA,J LI,J ZHU,W WEN,M ZHANG,W WANG",14769117065271040778,High,4,1
15928999661500610747,Molecular mechanisms in spindle positioning: structures and new concepts,"L Stevermann, D Liakopoulos",https://www.sciencedirect.com/science/article/pii/S0955067412001688,22.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",442,23142476.0,Molecular mechanisms in spindle positioning: structures and new concepts.,Molecular mechanisms in spindle positioning: structures and new concepts,"L STEVERMANN,D LIAKOPOULOS",15928999661500610747,High,0,-1
6544785304134805515,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F Ye, M Zeng, M Zhang",https://www.sciencedirect.com/science/article/pii/S0959440X17301070,23.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",63,28917202.0,Mechanisms of MAGUK-mediated cellular junctional complex organization.,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F YE,M ZENG,M ZHANG",6544785304134805515,High,1,1
17539889378096275230,An association study between DLGAP1 rs11081062 and EFNA5 rs26728 polymorphisms with obsessive–compulsive disorder in a Chinese Han population,"J Li, J Cui, X Wang, J Ma, H Niu, X Ma…",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4389912/,16.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",545,,,An association study between DLGAP1 rs11081062 and EFNA5 rs26728 polymorphisms with obsessive–compulsive disorder in a Chinese Han population,,17539889378096275230,None,0,0
5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",https://link.springer.com/content/pdf/10.1007/s11515-012-1244-9.pdf,20.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",449,,,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,,5976675877826119998,None,3,1
18301229879737020518,Intramolecular domain dynamics regulate synaptic MAGUK protein interactions,"N Rademacher, B Kuropka, SA Kunde, MC Wahl…",https://elifesciences.org/articles/41299,20.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",72,30864948.0,Intramolecular domain dynamics regulate synaptic MAGUK protein interactions.,Intramolecular domain dynamics regulate synaptic MAGUK protein interactions,"N RADEMACHER,B KUROPKA,SA KUNDE,MC WAHL,C FREUND,SA SHOICHET",18301229879737020518,High,0,0
9403675806561848017,Rigidified clicked dimeric ligands for studying the dynamics of the PDZ1-2 supramodule of PSD-95,"JN Eildal, A Bach, J Dogan, F Ye, M Zhang, P Jemth…",http://ias.ust.hk/ias/files/pdf/1438830788_b2.pdf,16.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",548,25407949.0,Rigidified clicked dimeric ligands for studying the dynamics of the PDZ1-2 supramodule of PSD-95.,Rigidified clicked dimeric ligands for studying the dynamics of the PDZ1-2 supramodule of PSD-95,"JN EILDAL,A BACH,J DOGAN,F YE,M ZHANG,P JEMTH,K STRØMGAARD",9403675806561848017,High,1,1
10761039110069982845,Occludin S471 phosphorylation contributes to epithelial monolayer maturation,"MT Bolinger, A Ramshekar…",https://journals.asm.org/doi/abs/10.1128/mcb.00053-16,15.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",549,27185880.0,Occludin S471 Phosphorylation Contributes to Epithelial Monolayer Maturation.,Occludin S471 phosphorylation contributes to epithelial monolayer maturation,"MT BOLINGER,A RAMSHEKAR,HV WALDSCHMIDT,SD LARSEN,MC BEWLEY,JM FLANAGAN,DA ANTONETTI",10761039110069982845,High,0,0
17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",https://www.sciencedirect.com/science/article/pii/S0969212616302416,17.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",303,27642159.0,An Atypical MAGUK GK Target Recognition Mode Revealed by the Interaction between DLG and KIF13B.,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J ZHU,Y SHANG,Y XIA,R ZHANG,M ZHANG",17185896443609533808,High,3,1
8750993036277774656,Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS 3,"M Saadaoui, D Konno, K Loulier, R Goiame…",https://www.embopress.org/doi/abs/10.15252/embr.201643048,14.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",456,,,Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS 3,,8750993036277774656,None,0,0
10036575622646231028,Evolution of a protein interaction domain family by tuning conformational flexibility,"DS Whitney, BF Volkman…",https://pubs.acs.org/doi/abs/10.1021/jacs.6b05954,12.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",552,27502157.0,Evolution of a Protein Interaction Domain Family by Tuning Conformational Flexibility.,Evolution of a protein interaction domain family by tuning conformational flexibility,"DS WHITNEY,BF VOLKMAN,KE PREHODA",10036575622646231028,High,0,0
10349374736765127573,"Liquid-liquid phase separation in biology: mechanisms, physiological functions and human diseases","H Zhang, X Ji, P Li, C Liu, J Lou, Z Wang…",https://link.springer.com/article/10.1007/s11427-020-1702-x,39.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",80,32548680.0,"Liquid-liquid phase separation in biology: mechanisms, physiological functions and human diseases.","Liquid-liquid phase separation in biology: mechanisms, physiological functions and human diseases","H ZHANG,X JI,P LI,C LIU,J LOU,Z WANG,W WEN,Y XIAO,M ZHANG,X ZHU",10349374736765127573,High,0,0
7994518287771518336,SGEF forms a complex with Scribble and Dlg1 and regulates epithelial junctions and contractility,"S Awadia, F Huq, TR Arnold, SM Goicoechea…",https://rupress.org/jcb/article/218/8/2699/120806,11.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",554,31248911.0,SGEF forms a complex with Scribble and Dlg1 and regulates epithelial junctions and contractility.,SGEF forms a complex with Scribble and Dlg1 and regulates epithelial junctions and contractility,"S AWADIA,F HUQ,TR ARNOLD,SM GOICOECHEA,YJ SUN,T HOU,G KREIDER-LETTERMAN,P MASSIMI,L BANKS,EJ FUENTES,AL MILLER,R GARCIA-MATA",7994518287771518336,High,0,0
4990385877597819618,Activation of Discs large by aPKC aligns the mitotic spindle to the polarity axis during asymmetric cell division,"O Golub, B Wee, RA Newman, NM Paterson…",https://elifesciences.org/articles/32137,11.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",555,,,Activation of Discs large by aPKC aligns the mitotic spindle to the polarity axis during asymmetric cell division,,4990385877597819618,None,0,0
13684872200210791146,Dishevelled Binds the Discs Large 'Hook' Domain to Activate GukHolder-Dependent Spindle Positioning in Drosophila,"JD Garcia, EB Dewey, CA Johnston",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0114235,8.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",556,25461409.0,Dishevelled binds the Discs large 'Hook' domain to activate GukHolder-dependent spindle positioning in Drosophila.,Dishevelled Binds the Discs Large 'Hook' Domain to Activate GukHolder-Dependent Spindle Positioning in Drosophila,"JD GARCIA,EB DEWEY,CA JOHNSTON",13684872200210791146,High,0,-1
7827023839319975715,Phosphoproteomic analysis using the WW and FHA domains as biological filters,"MH Shohag, T Nishioka, RU Ahammad…",https://www.jstage.jst.go.jp/article/csf/advpub/0/advpub_15004/_article/-char/ja/,9.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",557,26119529.0,Phosphoproteomic Analysis Using the WW and FHA Domains as Biological Filters.,Phosphoproteomic analysis using the WW and FHA domains as biological filters,"MH SHOHAG,T NISHIOKA,RU AHAMMAD,S NAKAMUTA,Y YURA,T HAMAGUCHI,K KAIBUCHI,M AMANO",7827023839319975715,High,0,0
12628036118083808437,Mechanistic insight into the functional transition of the enzyme guanylate kinase induced by a single mutation,"Y Zhang, H Niu, Y Li, H Chu, H Shen, D Zhang, G Li",https://www.nature.com/articles/srep08405,6.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",558,25672880.0,Mechanistic insight into the functional transition of the enzyme guanylate kinase induced by a single mutation.,Mechanistic insight into the functional transition of the enzyme guanylate kinase induced by a single mutation,"Y ZHANG,H NIU,Y LI,H CHU,H SHEN,D ZHANG,G LI",12628036118083808437,High,0,-1
7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,"Y Xia, Y Shang, R Zhang, J Zhu",https://portlandpress.com/biochemj/article/474/16/2817/49666,7.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",323,28701415.0,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain.,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,"Y XIA,Y SHANG,R ZHANG,J ZHU",7987506880445441036,High,2,1
13332179358092588153,Crystal structure of the guanylate kinase domain from discs large homolog 1 (DLG1/SAP97),"S Mori, Y Tezuka, A Arakawa, N Handa…",https://www.sciencedirect.com/science/article/pii/S0006291X13006955,5.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",560,23624197.0,Crystal structure of the guanylate kinase domain from discs large homolog 1 (DLG1/SAP97).,Crystal structure of the guanylate kinase domain from discs large homolog 1 (DLG1/SAP97),"S MORI,Y TEZUKA,A ARAKAWA,N HANDA,M SHIROUZU,T AKIYAMA,S YOKOYAMA",13332179358092588153,High,0,0
10097823029429758189,MAGUKs end a tale of promiscuity,"C Reissner, M Missler",https://www.pnas.org/content/111/49/17350.short,5.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",561,,,MAGUKs end a tale of promiscuity,,10097823029429758189,None,0,-1
6906346537632220509,Epithelial cell division: Aurora kicks Lgl to the cytoplasmic curb,"Y Nakajima, MC Gibson",https://www.sciencedirect.com/science/article/pii/S0960982214015462,5.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",562,,,Epithelial cell division: Aurora kicks Lgl to the cytoplasmic curb,,6906346537632220509,None,0,-1
7679102052402522963,"Analysis for Carom complex, signaling and function by database mining","S Liu, X Xiong, SV Thomas, Y Xu, X Cheng…",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4762593/,4.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",563,26709809.0,"Analysis for Carom complex, signaling and function by database mining.","Analysis for Carom complex, signaling and function by database mining","S LIU,X XIONG,SV THOMAS,Y XU,X CHENG,X ZHAO,X YANG,H WANG",7679102052402522963,High,0,0
1633844401782437634,Pressure Sensitivity of SynGAP/PSD‐95 Condensates as a Model for Postsynaptic Densities and Its Biophysical and Neurological Ramifications,"D Hasan Cinar, R Oliva, YH Lin, X Chen…",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7496680/,5.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",125,31910298.0,Pressure Sensitivity of SynGAP/PSD-95 Condensates as a Model for Postsynaptic Densities and Its Biophysical and Neurological Ramifications.,Pressure Sensitivity of SynGAP/PSD‐95 Condensates as a Model for Postsynaptic Densities and Its Biophysical and Neurological Ramifications,"H CINAR,R OLIVA,YH LIN,X CHEN,M ZHANG,HS CHAN,R WINTER",1633844401782437634,High,0,0
6202012085279254546,Phase separation in asymmetric cell division,W Wen,https://pubs.acs.org/doi/abs/10.1021/acs.biochem.9b00813,8.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",126,31617345.0,Phase Separation in Asymmetric Cell Division.,Phase separation in asymmetric cell division,W WEN,6202012085279254546,High,1,1
10464855192118114139,Copy number variation in archival melanoma biopsies versus benign melanocytic lesions,"A Mahas, K Potluri, MN Kent, S Naik…",https://content.iospress.com/articles/cancer-biomarkers/cbm600,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",566,27002761.0,Copy number variation in archival melanoma biopsies versus benign melanocytic lesions.,Copy number variation in archival melanoma biopsies versus benign melanocytic lesions,"A MAHAS,K POTLURI,MN KENT,S NAIK,M MARKEY",10464855192118114139,High,0,0
6356832868756189219,Spatiotemporal phosphoregulation of Lgl: Finding meaning in multiple on/off buttons,"S Moreira, E Morais-de-Sá",https://www.tandfonline.com/doi/abs/10.1080/19490992.2016.1149290,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",567,26919260.0,Spatiotemporal phosphoregulation of Lgl: Finding meaning in multiple on/off buttons.,Spatiotemporal phosphoregulation of Lgl: Finding meaning in multiple on/off buttons,"S MOREIRA,E MORAIS-DE-SÁ",6356832868756189219,High,0,-1
17741472590470065066,A complex affair: Attraction and repulsion make occludin and ZO-1 function!,"MC Bewley, BR Tash, F Tian, JM Flanagan",https://www.tandfonline.com/doi/abs/10.4161/tisb.23496,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",568,24665376.0,A complex affair: Attraction and repulsion make occludin and ZO-1 function!,A complex affair: Attraction and repulsion make occludin and ZO-1 function!,"MC BEWLEY,BR TASH,F TIAN,JM FLANAGAN",17741472590470065066,High,0,-1
16263954940760373162,"The p. P888L SAP97 polymorphism increases the transient outward current (I to, f) and abbreviates the action potential duration and the QT interval","D Tinaquero, T Crespo-García, RG Utrilla…",https://www.nature.com/articles/s41598-020-67109-z,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",569,,,"The p. P888L SAP97 polymorphism increases the transient outward current (I to, f) and abbreviates the action potential duration and the QT interval",,16263954940760373162,None,0,0
16155072293242986751,Molecular evolution of the guanylate kinase domain,D Anderson,http://scholarsbank.uoregon.edu/xmlui/handle/1794/18730,2.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",570,26740169.0,Evolution of an ancient protein function involved in organized multicellularity in animals.,Molecular evolution of the guanylate kinase domain,"DP ANDERSON,DS WHITNEY,V HANSON-SMITH,A WOZNICA,W CAMPODONICO-BURNETT,BF VOLKMAN,N KING,JW THORNTON,KE PREHODA",16155072293242986751,Low,0,-1
984947302147761215,The Case of the Scribble Polarity Module in Asymmetric Neuroblast Division in Development and Tumorigenesis,A Carmena,https://www.mdpi.com/695636,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",571,32325951.0,The Case of the Scribble Polarity Module in Asymmetric Neuroblast Division in Development and Tumorigenesis.,The Case of the Scribble Polarity Module in Asymmetric Neuroblast Division in Development and Tumorigenesis,A CARMENA,984947302147761215,High,0,-1
7899037418385582134,Role of Cecr2 and Candidate Modifier Genes of Cecr2 in the Neural Tube Defect Exencephaly,RYM Leduc,https://era.library.ualberta.ca/items/ca6489f4-4eab-413c-bd96-fc226b87072d,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",572,,,Role of Cecr2 and Candidate Modifier Genes of Cecr2 in the Neural Tube Defect Exencephaly,,7899037418385582134,None,0,-1
12126819491498765917,Probing the effect of conformational changes in protein complexes by vibrational spectroscopy: bioenergetics and allostery,M Yegres,https://tel.archives-ouvertes.fr/tel-01048738/,2.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",573,,,Probing the effect of conformational changes in protein complexes by vibrational spectroscopy: bioenergetics and allostery,,12126819491498765917,None,0,-1
15048475690855458960,A study of PDZ protein expression during the human papillomavirus life cycle,CD James,http://etheses.bham.ac.uk/id/eprint/6127/,1.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",574,,,A study of PDZ protein expression during the human papillomavirus life cycle,,15048475690855458960,None,0,-1
7522162404640629482,"Multiple functions of the scaffold protein Discs large 5 in the control of growth, cell polarity and cell adhesion in Drosophila melanogaster","P Venugopal, H Veyssière…",https://bmcdevbiol.biomedcentral.com/articles/10.1186/s12861-020-00218-0,3.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",339,32552730.0,"Multiple functions of the scaffold protein Discs large 5 in the control of growth, cell polarity and cell adhesion in Drosophila melanogaster.","Multiple functions of the scaffold protein Discs large 5 in the control of growth, cell polarity and cell adhesion in Drosophila melanogaster","P VENUGOPAL,H VEYSSIÈRE,JL COUDERC,G RICHARD,C VACHIAS,V MIROUSE",7522162404640629482,High,0,0
9596752318418483611,Organisation et régulation des canaux sodiques et potassiques cardiaques par les protéines MAGUK,C Eichel,https://www.theses.fr/2014PA066157,1.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",576,,,Organisation et régulation des canaux sodiques et potassiques cardiaques par les protéines MAGUK,,9596752318418483611,None,0,-1
3755109169936664632,"Biochemical, Structural and Functional Characterization of Two Postsynaptic Density Proteins: Shank3 and SynGAP",M Zeng,https://search.proquest.com/openview/b6268a10a611dc20cdb83fb00010450d/1?pq-origsite=gscholar&cbl=44156,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",351,,,"Biochemical, Structural and Functional Characterization of Two Postsynaptic Density Proteins: Shank3 and SynGAP",,3755109169936664632,None,0,-1
